3.000000e-001	-8.566822e-002	-5.708420e-001	-1.897221e+000
3.010000e-001	-8.624001e-002	-5.727391e-001	-1.897127e+000
3.020000e-001	-8.681370e-002	-5.746362e-001	-1.897033e+000
3.030000e-001	-8.738929e-002	-5.765332e-001	-1.896937e+000
3.040000e-001	-8.796677e-002	-5.784301e-001	-1.896841e+000
3.050000e-001	-8.854615e-002	-5.803269e-001	-1.896744e+000
3.060000e-001	-8.912742e-002	-5.822236e-001	-1.896646e+000
3.070000e-001	-8.971059e-002	-5.841202e-001	-1.896547e+000
3.080000e-001	-9.029566e-002	-5.860167e-001	-1.896446e+000
3.090000e-001	-9.088263e-002	-5.879131e-001	-1.896345e+000
3.100000e-001	-9.147149e-002	-5.898094e-001	-1.896243e+000
3.110000e-001	-9.206224e-002	-5.917056e-001	-1.896140e+000
3.120000e-001	-9.265490e-002	-5.936016e-001	-1.896036e+000
3.130000e-001	-9.324945e-002	-5.954976e-001	-1.895931e+000
3.140000e-001	-9.384589e-002	-5.973935e-001	-1.895825e+000
3.150000e-001	-9.444424e-002	-5.992893e-001	-1.895718e+000
3.160000e-001	-9.504447e-002	-6.011849e-001	-1.895610e+000
3.170000e-001	-9.564661e-002	-6.030805e-001	-1.895500e+000
3.180000e-001	-9.625063e-002	-6.049759e-001	-1.895390e+000
3.190000e-001	-9.685656e-002	-6.068713e-001	-1.895279e+000
3.200000e-001	-9.746438e-002	-6.087665e-001	-1.895167e+000
3.210000e-001	-9.807409e-002	-6.106616e-001	-1.895053e+000
3.220000e-001	-9.868570e-002	-6.125566e-001	-1.894939e+000
3.230000e-001	-9.929920e-002	-6.144515e-001	-1.894824e+000
3.240000e-001	-9.991460e-002	-6.163463e-001	-1.894707e+000
3.250000e-001	-1.005319e-001	-6.182409e-001	-1.894589e+000
3.260000e-001	-1.011511e-001	-6.201354e-001	-1.894471e+000
3.270000e-001	-1.017722e-001	-6.220298e-001	-1.894351e+000
3.280000e-001	-1.023951e-001	-6.239241e-001	-1.894230e+000
3.290000e-001	-1.030200e-001	-6.258183e-001	-1.894108e+000
3.300000e-001	-1.036468e-001	-6.277123e-001	-1.893985e+000
3.310000e-001	-1.042754e-001	-6.296063e-001	-1.893861e+000
3.320000e-001	-1.049060e-001	-6.315001e-001	-1.893735e+000
3.330000e-001	-1.055384e-001	-6.333937e-001	-1.893609e+000
3.340000e-001	-1.061728e-001	-6.352873e-001	-1.893481e+000
3.350000e-001	-1.068090e-001	-6.371807e-001	-1.893352e+000
3.360000e-001	-1.074471e-001	-6.390740e-001	-1.893223e+000
3.370000e-001	-1.080872e-001	-6.409671e-001	-1.893091e+000
3.380000e-001	-1.087291e-001	-6.428602e-001	-1.892959e+000
3.390000e-001	-1.093729e-001	-6.447531e-001	-1.892826e+000
3.400000e-001	-1.100186e-001	-6.466458e-001	-1.892691e+000
3.410000e-001	-1.106662e-001	-6.485384e-001	-1.892555e+000
3.420000e-001	-1.113157e-001	-6.504309e-001	-1.892418e+000
3.430000e-001	-1.119670e-001	-6.523233e-001	-1.892280e+000
3.440000e-001	-1.126203e-001	-6.542155e-001	-1.892141e+000
3.450000e-001	-1.132755e-001	-6.561076e-001	-1.892000e+000
3.460000e-001	-1.139325e-001	-6.579995e-001	-1.891858e+000
3.470000e-001	-1.145915e-001	-6.598913e-001	-1.891715e+000
3.480000e-001	-1.152523e-001	-6.617829e-001	-1.891571e+000
3.490000e-001	-1.159150e-001	-6.636744e-001	-1.891425e+000
3.500000e-001	-1.165797e-001	-6.655658e-001	-1.891279e+000
3.510000e-001	-1.172462e-001	-6.674570e-001	-1.891131e+000
3.520000e-001	-1.179146e-001	-6.693480e-001	-1.890981e+000
3.530000e-001	-1.185849e-001	-6.712389e-001	-1.890831e+000
3.540000e-001	-1.192570e-001	-6.731297e-001	-1.890679e+000
3.550000e-001	-1.199311e-001	-6.750203e-001	-1.890526e+000
3.560000e-001	-1.206071e-001	-6.769107e-001	-1.890371e+000
3.570000e-001	-1.212849e-001	-6.788010e-001	-1.890216e+000
3.580000e-001	-1.219647e-001	-6.806912e-001	-1.890059e+000
3.590000e-001	-1.226463e-001	-6.825812e-001	-1.889900e+000
3.600000e-001	-1.233298e-001	-6.844710e-001	-1.889741e+000
3.610000e-001	-1.240153e-001	-6.863606e-001	-1.889580e+000
3.620000e-001	-1.247026e-001	-6.882501e-001	-1.889417e+000
3.630000e-001	-1.253918e-001	-6.901395e-001	-1.889253e+000
3.640000e-001	-1.260828e-001	-6.920286e-001	-1.889088e+000
3.650000e-001	-1.267758e-001	-6.939176e-001	-1.888922e+000
3.660000e-001	-1.274707e-001	-6.958065e-001	-1.888754e+000
3.670000e-001	-1.281674e-001	-6.976952e-001	-1.888585e+000
3.680000e-001	-1.288661e-001	-6.995837e-001	-1.888415e+000
3.690000e-001	-1.295666e-001	-7.014720e-001	-1.888243e+000
3.700000e-001	-1.302690e-001	-7.033601e-001	-1.888070e+000
3.710000e-001	-1.309733e-001	-7.052481e-001	-1.887895e+000
3.720000e-001	-1.316795e-001	-7.071359e-001	-1.887719e+000
3.730000e-001	-1.323876e-001	-7.090236e-001	-1.887541e+000
3.740000e-001	-1.330976e-001	-7.109110e-001	-1.887362e+000
3.750000e-001	-1.338094e-001	-7.127983e-001	-1.887182e+000
